z,x1,x2
7.1000000000000005,3.191513991229128,2.067030437223673
7.125,3.2042578346322,2.0749955262987623
7.15,3.2170128278025216,2.0829655214922513
7.175000000000001,3.229778977717984,2.0909404237982128
7.2,3.2425562913704318,2.0989202342120046
7.2250000000000005,3.2553447757657072,2.106904953730272
7.25,3.2681444379236724,2.1148945833509507
7.275,3.280955284878245,2.122889124073263
7.300000000000001,3.2937773236774293,2.130888576897723
7.325,3.306610561383347,2.138892942826137
7.3500000000000005,3.3194550050722738,2.1469022228616046
7.375,3.332310661834666,2.154916418008517
7.4,3.3451775387751947,2.162935529272564
7.425000000000001,3.3580556430127815,2.17095955766073
7.45,3.3709449816806245,2.1789885041812957
7.4750000000000005,3.383845561926238,2.187022369843843
7.5,3.396757390911479,2.195061155659251
7.525,3.4096804758125865,2.203104862639702
7.550000000000001,3.422614823820206,2.2111534917986786
7.575,3.4355604421394315,2.2192070441509673
7.6000000000000005,3.448517337989832,2.2272655207126584
7.625,3.4614855186054885,2.235328922501149
7.65,3.474464991235026,2.2433972505351414
7.675000000000001,3.4874557631416456,2.251470505834647
7.7,3.5004578416031618,2.259548689420985
7.7250000000000005,3.513471233912032,2.267631802316785
7.75,3.5264959473753925,2.2757198455459884
7.775,3.5395319893150945,2.2838128201338495
7.800000000000001,3.5525793670677315,2.291910727106935
7.825,3.5656380879846807,2.300013567493126
7.8500000000000005,3.578708159432134,2.3081213423216225
7.875,3.5917895887911304,2.316234052622938
7.9,3.604882383457596,2.324351699428907
7.925000000000001,3.617986550842372,2.3324742837726826
7.95,3.631102098371252,2.340601806688737
7.9750000000000005,3.644229033485023,2.3487342692128683
8.0,3.657367363639487,2.3568716723821925
