z,x1,y1,x2,y2,x3,y3
11.214755170372866,-0.38760729284788714,0.49758925155623784,-0.39381229401663687,0.19532000458430793,-0.03158518726731823,-0.006813582104994251
11.251285317507632,-0.38974024493758097,0.49378347629606023,-0.39185541293604054,0.19052956115577577,-0.026017077505307087,-0.005886552967716333
11.287815464642398,-0.39182436508259033,0.48995074187151816,-0.3898235282560107,0.18577044606443613,-0.0204687157773064,-0.0048478463303939295
11.324345611777161,-0.39385931259575485,0.4860916748124261,-0.38771714131368806,0.18104383355072456,-0.014942341724163642,-0.003697881475317525
11.360875758911927,-0.39584475482807074,0.4822069059531443,-0.38553677182853247,0.17635088983555394,-0.009440186111224462,-0.002437122595052205
11.397405906046693,-0.3977803672230677,0.47829707032945906,-0.38328295777408833,0.17169277283256304,-0.003964469927867728,-0.0010660786050629594
11.433936053181457,-0.399665833369865,0.47436280707477146,-0.3809562552452496,0.16707063186242244,0.0014825965090175877,0.0004146970617137152
11.470466200316222,-0.4015008450548939,0.4704047593156209,-0.37855723832104965,0.1624856073692529,0.0068988144472431736,0.002004606678267266
11.506996347450986,-0.4032851023122798,0.4664235740665564,-0.3760864989230176,0.157938830639242,0.012281997586863927,0.0037030084647899017
11.543526494585752,-0.40501831347287903,0.46241990212436584,-0.373544646669129,0.15343142352151187,0.017629972962698415,0.005509216847736992
11.580056641720518,-0.4067001952119554,0.4583943979616969,-0.37093230872339317,0.14896449815132365,0.02294058182146229,0.00742250273656405
11.616586788855281,-0.40833047259549654,0.45434771962006676,-0.3682501296411093,0.1445391566756728,0.028211680493164547,0.009442093818029147
11.653116935990047,-0.40990887912515583,0.45028052860229567,-0.3654987712098311,0.1401564909813497,0.03344114125642235,0.011567174867945442
11.689647083124813,-0.41143515678181614,0.4461934897643737,-0.36267891228608257,0.1358175824255361,0.038626853197326276,0.013796888080250294
11.726177230259577,-0.4129090560677688,0.4420872712067744,-0.359791248627858,0.13152350156899276,0.043766723061532904,0.016130333413267754
11.762707377394342,-0.4143303360474977,0.43796254416524416,-0.35683649272295676,0.12727530791191827,0.04885867609922182,0.01856656895301687
11.799237524529108,-0.4156987643870644,0.43381998290107743,-0.35381537361318477,0.12307404963252946,0.05390065690258381,0.021104611293422056
11.835767671663872,-0.4170141173920881,0.4296602645908929,-0.35072863671447696,0.11892076332844294,0.0588906302355054,0.02374343593327442
11.872297818798637,-0.41827618004431183,0.4254840692159415,-0.34757704363297465,0.11481647376090638,0.06382658185510695,0.026481977689778936
11.908827965933403,-0.4194847460367516,0.421292079450946,-0.34436137197711275,0.11076219360195717,0.0687065193248067,0.029319131128523652
11.945358113068167,-0.4206396178074206,0.41708498055251064,-0.34108241516575566,0.10675892318455954,0.07352847281858642,0.03225375100969838
11.981888260202933,-0.4217406065716245,0.41286346024709925,-0.3377409822324315,0.10280765025578584,0.07829049591612623,0.035284652750379404
12.018418407337698,-0.4227875323528216,0.40862820861861554,-0.33433789762571864,0.09890934973310797,0.0829906663884916,0.03841061290269501
12.054948554472462,-0.42378022401204335,0.4043799179955984,-0.33087400100582154,0.09506498346384755,0.08762708697405903,0.041630369647681686
12.091478701607228,-0.4247185192758702,0.4001192828380445,-0.3273501470374004,0.09127549998785778,0.09219788614435956,0.044942623304626735
12.128008848741993,-0.4256022647629579,0.3958469996238883,-0.3237672051786926,0.08754183430348238,0.09670121885953537,0.04834603685569395
12.164538995876757,-0.4264313160091106,0.39156376673515153,-0.32012605946699,0.08386490763686166,0.10113526731310711,0.05183923648562328
12.201069143011523,-0.42720553749089607,0.3872702843437767,-0.3164276083005125,0.08024562721463081,0.10549824166574505,0.05542081213628174
12.237599290146289,-0.4279248026477996,0.38296725429717304,-0.3126727642167446,0.076684886040078,0.10978838076775096,0.05908931807584355
12.274129437281053,-0.42858899390291233,0.37865538000348875,-0.30886245366727955,0.07318356267280786,0.11400395286996255,0.06284327348237351
12.310659584415818,-0.42919800268215175,0.3743353663166217,-0.3049976167892296,0.0697425210119691,0.11814325632278702,0.06668116304157161
12.347189731550582,-0.4297517294320095,0.3700079194210035,-0.3010792071732646,0.06636261008310287,0.12220462026308421,0.07060143755844082
12.383719878685348,-0.430250083635826,0.3656737467161563,-0.29710819162832386,0.06304466382865541,0.12618640528862637,0.07460251458263426
12.420250025820113,-0.4306929838285861,0.36133355670105766,-0.2930855499430745,0.05978950090221825,0.13008700411985497,0.07868277904722283
12.456780172954877,-0.4310803576102368,0.356988058858325,-0.28901227464415935,0.05659792446653476,0.13390484224867083,0.08284058392062901
12.493310320089643,-0.43141214165752195,0.3526379635382348,-0.2848893707513096,0.05347072199533453,0.1376383785739991,0.08707425087146661
12.529840467224409,-0.4316882817343336,0.34828398184260406,-0.2807178555293675,0.05040866507903331,0.14128610602386624,0.0913820709460115
12.566370614359172,-0.43190873270057795,0.3439268255085502,-0.2764987582372953,0.04741250923435731,0.1448465521637405,0.09576230525803349
12.602900761493938,-0.4320734585195545,0.3395672067921403,-0.2722331198742173,0.04448299371792816,0.14831827979089418,0.10021318569071404
12.639430908628704,-0.43218243226384645,0.3352058383519648,-0.26792199292257174,0.04162084134386451,0.15169988751454083,0.10473291561035958
12.675961055763468,-0.432235636119723,0.3308434331326364,-0.26356644108842575,0.03882675830543777,0.15499001032151727,0.10931967059162617
12.712491202898233,-0.4322330613900507,0.3264807042482481,-0.2591675390390199,0.03610143400082816,0.15818732012728376,0.11397159915396567
12.749021350032999,-0.4321747084957159,0.32211836486580353,-0.2547263721376137,0.03344554086302865,0.1612905263120152,0.11868682350898957
12.785551497167763,-0.4320605869755551,0.3177571280886336,-0.2502440361756844,0.030859734193929376,0.16429837624156907,0.12346344031845186
12.822081644302529,-0.43189071548479674,0.3133977068398281,-0.2457216371025611,0.02834465200263423,0.16720965577312427,0.12829952146255122
12.858611791437294,-0.43166512179201055,0.3090408137456979,-0.2411602907525439,0.02590091484803943,0.17002318974527594,0.1331931148182265
12.895141938572058,-0.43138384277456887,0.3046871610192789,-0.23656112256959272,0.023529125685721995,0.17273784245240156,0.13814224504715114
12.931672085706824,-0.4310469244126184,0.3003374603439123,-0.23192526732963697,0.021229869719167262,0.1753525181030969,0.14314491439309304
