z,x_o,y_o,x_e,y_e
7.3500000000000005,2.9533962285336361,-1.5860831597680636,3.3194550050722738,-2.0554161386047416
7.4000000000000004,2.9775834996267498,-1.599072620169921,3.3451775387751947,-2.0711573274772315
7.4500000000000002,3.0018304439624113,-1.6120941273131466,3.3709449816806245,-2.0869236610734596
7.5,3.0261371641664838,-1.62514773631163,3.3967573909114792,-2.1027151713766248
7.5500000000000007,3.0505037633541732,-1.6382335025420556,3.4226148238202061,-2.1185318904984407
7.6000000000000005,3.0749303451328851,-1.6513514816454382,3.448517337989832,-2.1343738506797223
7.6500000000000004,3.0994170136051271,-1.6645017295286793,3.4744649912350258,-2.1502410842909816
7.7000000000000002,3.1239638733714155,-1.6776843023661303,3.5004578416031618,-2.1661336238330229
7.75,3.1485710295332128,-1.6908992566011696,3.5264959473753925,-2.1820515019375426
7.8000000000000007,3.1732385876958933,-1.7041466489477941,3.5525793670677315,-2.1979947513677365
7.8500000000000005,3.197966653971724,-1.7174265363922219,3.5787081594321339,-2.2139634050189048
7.9000000000000004,3.2227553349828746,-1.7307389761945065,3.6048823834575958,-2.2299574959190664
7.9500000000000002,3.2476047378644499,-1.7440840258901673,3.6311020983712519,-2.2459770572295756
8,3.2725149702675473,-1.7574617432918309,3.6573673636394868,-2.2620221222457411
