z,x_o,y_o,x_e,y_e
7.1233786912791821,0,0,-0.15056031796687658,0.64091781123627767
7.1842622698371237,0,0,-0.15900489739323995,0.63916597000450637
7.2451458483950653,0,0,-0.16740072521577448,0.63719367576584629
7.3060294269530077,0,0,-0.17574204735347135,0.63500228023225036
7.3669130055109493,0,0,-0.18402314708079576,0.63259328527675462
7.4277965840688909,0,0,-0.19223834894564465,0.62996834190416962
7.4886801626268324,0,0,-0.20038202265901853,0.62712924911956425
7.549563741184774,0,0,-0.20844858695373963,0.62407795269531685
7.6104473197427156,0,0,-0.21643251340957453,0.62081654383758134
7.6713308983006581,0,0,-0.22432833024213619,0.61734725775307753
7.7322144768585996,0,0,-0.23213062605297249,0.61367247211719322
7.7930980554165412,0,0,-0.23983405353826795,0.60979470544444336
7.8539816339744828,0,0,-0.24743333315361912,0.60571661536240695
7.9148652125324244,0,0,-0.25492325673236993,0.60144099679032104
7.9757487910903668,0,0,-0.26229869105502984,0.59697078002358261
8.0366323696483075,0,0,-0.26955458136732474,0.59230902872547198
8.0975159482062491,0,0,-0.276685954844475,0.58745893782746861
8.1583995267641924,0,0,-0.28368792399931919,0.58242383133960685
8.219283105322134,0,0,-0.29055569003195464,0.57720716007236406
8.2801666838800756,0,0,-0.29728454611859506,0.57181249927164857
8.3410502624380172,0,0,-0.30386988063739279,0.5662435461685037
8.4019338409959587,0,0,-0.31030718032901322,0.560504117445211
8.4628174195539003,0,0,-0.31659203338979824,0.55459814661952656
8.5237009981118419,0,0,-0.32272013249539522,0.54852968134884439
8.5845845766697835,0,0,-0.32868727775278267,0.5423028806561343
8.645468155227725,0,0,-0.33448937957866659,0.53592201207955559
8.7063517337856666,0,0,-0.34012246150227715,0.52939144874769939
8.7672353123436082,0,0,-0.3455826628906426,0.52271566638246392
8.8281188909015498,0,0,-0.35086624159447449,0.51589924023161993
8.8890024694594931,0,0,-0.35596957651284977,0.50894684193316286
8.9498860480174347,0,0,-0.36088917007493271,0.50186323631360674
9.0107696265753763,0,0,-0.36562165063703506,0.49465327812240895
9.0716532051333179,0,0,-0.37016377479337209,0.48732190870476844
9.1325367836912594,0,0,-0.3745124295989315,0.47987415261507388
9.193420362249201,0,0,-0.37866463470292949,0.4723151141733255
9.2543039408071426,0,0,-0.38261754439139489,0.46464997396688917
9.3151875193650842,0,0,-0.38636844953747979,0.45688398529997976
9.3760710979230257,0,0,-0.38991477945815894,0.44902247059330952
9.4369546764809673,0,0,-0.39325410367604774,0.4410708177363673
9.4978382550389089,0,0,-0.39638413358513014,0.43303447639482734
9.5587218335968505,0,0,-0.39930272401925515,0.42491895427562076
9.6196054121547938,0,0,-0.40200787472232591,0.41672981335222886
9.6804889907127354,0,0,-0.4044977317191758,0.40847266605278376
9.741372569270677,0,0,-0.40677058858619047,0.40015317141359075
9.8022561478286185,0,0,-0.40882488762080477,0.39177703120070756
9.8631397263865601,0,0,-0.41065922090907514,0.38334998600223852
9.9240233049445017,0,0,-0.41227233129059265,0.37487781129402248
9.9849068835024433,0,0,-0.41366311322007848,0.36636631348140969
10.045790462060385,0,0,-0.41483061352506917,0.35782132591984278
10.106674040618326,0,0,-0.4157740320591739,0.34924870491696369
10.167557619176268,0,0,-0.41649272225045408,0.34065432571899634
10.22844119773421,0,0,-0.4169861915445518,0.33204407848414419
10.289324776292153,0,0,-0.41725410174226246,0.32342386424577063
10.350208354850094,0,0,-0.41729626923131885,0.31479959086812526
10.411091933408036,0,0,-0.41711266511223033,0.30617716899738906
10.471975511965978,0,0,-0.4167034152180889,0.29756250801081263
10.532859090523919,0,0,-0.41606880002832936,0.28896151196672432
10.593742669081861,0,0,-0.41520925447650325,0.28038007555818334
10.654626247639802,0,0,-0.41412536765219643,0.27182408007305187
10.715509826197744,0,0,-0.41281788239729694,0.26329938936325387
10.776393404755686,0,0,-0.41128769479688826,0.2548118458259846
10.837276983313627,0,0,-0.40953585356511696,0.24636726639962103
10.898160561871569,0,0,-0.40756355932645683,0.23797143857708658
10.95904414042951,0,0,-0.4053721637928609,0.22963011643938966
11.019927718987454,0,0,-0.40296316883736522,0.22134901671206528
11.080811297545395,0,0,-0.40033822546478021,0.21313381484721625
11.141694876103337,0,0,-0.39749913268017478,0.20499014113384234
11.202578454661278,0,0,-0.39444783625592744,0.19692357683912107
11.26346203321922,0,0,-0.39118642739819187,0.1889396503832862
11.324345611777161,0,0,-0.38771714131368806,0.18104383355072456
11.385229190335103,0,0,-0.38404235567780359,0.17324153773988824
11.446112768893045,0,0,-0.38016458900505379,0.16553811025459264
11.506996347450986,0,0,-0.3760864989230176,0.15793883063924199
11.567879926008928,0,0,-0.37181088035093157,0.15044890706049108
11.628763504566869,0,0,-0.36734066358419337,0.14307347273783125
11.689647083124811,0,0,-0.36267891228608257,0.1358175824255361
