delta_z,z_e1,x_e1,y_e1,z_e2,x_e2,y_e2,z_e3,x_e3,y_e3,z_e4,x_e4,y_e4,z_e5,x_e5,y_e5
0.60883578557941731,3.0441789278970868,0.010525680645128386,0.085353580545465615,5.479522070214756,-0.068655528733770191,0.051792297103536125,7.9148652125324253,-0.079181209378898734,-0.033561283441929449,10.350208354850094,-0.010525680645128386,-0.085353580545465532,12.785551497167763,0.068655528733770205,-0.051792297103536084
0.669719364137359,3.1050625064550283,0.010342076526039872,0.093976002416201729,5.5404056487726976,-0.076214567175518541,0.05594450220753408,7.9757487910903668,-0.086556643701558522,-0.03803150020866769,10.411091933408036,-0.010342076526039872,-0.093976002416201729,12.846435075725704,0.076214567175518555,-0.055944502207534046
0.73060294269530068,3.1659460850129699,0.0099328266318983952,0.10259066340277806,5.6012892273306392,-0.083879707381955174,0.059897411895999661,8.0366323696483093,-0.093812534013853671,-0.042693251506778489,10.471975511965978,-0.0099328266318983952,-0.10259066340277813,12.907318654283646,0.083879707381955187,-0.059897411895999626
0.79148652125324248,3.2268296635709115,0.0092982114421389199,0.11119165944686636,5.6621728058885807,-0.091645696048864689,0.063648317042084568,8.0975159482062509,-0.10094390749100388,-0.047543342404781856,10.532859090523919,-0.0092982114421389199,-0.11119165944686643,12.968202232841588,0.091645696048864328,-0.063648317042084387
0.85237009981118417,3.2877132421288535,0.0084386658903128076,0.11977309585540724,5.7230563844465223,-0.099507210755534911,0.067194646962763713,8.1583995267641924,-0.10794587664584784,-0.052578448892643556,10.593742669081861,-0.0084386658903128076,-0.11977309585540738,13.029085811399529,0.09950721075553455,-0.067194646962763532
0.91325367836912597,3.3485968206867951,0.0073547790660059972,0.12832909134053866,5.7839399630044648,-0.10745886361247715,0.070533971180652522,8.219283105322134,-0.11481364267848328,-0.057795120159886255,10.654626247639802,-0.0073547790660059608,-0.12832909134053885,13.089969389957471,0.10745886361247677,-0.070533971180652327
0.97413725692706765,3.4094803992447371,0.0060472938111065218,0.13685378205033666,5.8448235415624064,-0.11549520495401705,0.073664001089734948,8.2801666838800756,-0.12154249876512371,-0.063189780960601696,10.715509826197744,-0.0060472938111064854,-0.13685378205033688,13.150852968515412,0.11549520495401679,-0.07366400108973481
1.0350208354850094,3.4703639778026787,0.00451710621069773,0.14534132558760646,5.9057071201203479,-0.12361072707322357,0.076582591523859919,8.3410502624380172,-0.12812783328392144,-0.068758734063746579,10.776393404755687,-0.0045171062106976936,-0.14534132558760676,13.211736547073354,0.12361072707322332,-0.07658259152385978
1.095904414042951,3.5312475563606203,0.0027652649789263817,0.15378590501396991,5.9665906986782895,-0.13179986799661533,0.079287742226930594,8.4019338409959587,-0.13456513297554187,-0.074498162787039274,10.837276983313629,-0.0027652649789263084,-0.15378590501397027,13.272620125631295,0.13179986799661522,-0.079287742226930524
1.1567879926008928,3.5921311349185618,0.00079297074026632745,0.16218173283650436,6.0274742772362311,-0.14005701529606046,0.081777599223780556,8.4628174195539003,-0.1408499860363269,-0.080404133612723833,10.89816056187157,-0.00079297074026621773,-0.16218173283650478,13.333503704189239,0.14005701529606035,-0.081777599223780445
1.2176715711588346,3.6530147134765039,-0.0013984247933296091,0.17052305497420123,6.0883578557941735,-0.14837650993525345,0.084050456090795145,8.5237009981118419,-0.14697808514192387,-0.086472598883406013,10.959044140429512,0.0013984247933295727,-0.17052305497420109,13.39438728274718,0.14837650993525334,-0.084050456090795075
1.2785551497167762,3.7138982920344454,-0.0038074197488252967,0.17880415470152555,6.1492414343521151,-0.15675265014813661,0.086104755125409521,8.5845845766697835,-0.15294523039931132,-0.092699399576116087,11.019927718987454,0.0038074197488252603,-0.1788041547015255,13.455270861305122,0.1567526501481365,-0.08610475512540941
