z,x_e1,y_e1,x_e2,y_e2,x_e3,y_e3,x_e4,y_e4,x_e5,y_e5
6.453659327141823,-0.28715200010861658,0.41055503967990381,-0.19928097643188081,0.093053899563778616,nan,nan,nan,nan,nan,nan
6.5145429056997646,-0.29574637930658376,0.41127372987118394,-0.20787535562984799,0.0937725897550587,nan,nan,nan,nan,nan,nan
6.575426484257707,-0.30435662654143592,0.41176719916528165,-0.21648560286470012,0.094266059049156498,nan,nan,nan,nan,nan,nan
6.6363100628156486,-0.31297684077980953,0.41203510936299231,-0.22510581710307376,0.094533969246867119,nan,nan,nan,nan,nan,nan
6.6971936413735902,-0.32160111415745474,0.4120772768520487,-0.23373009048071897,0.094576136735923536,nan,nan,nan,nan,nan,nan
6.7580772199315318,-0.33022353602819088,0.41189367273296018,-0.24235251235145516,0.094392532616835015,nan,nan,nan,nan,nan,nan
6.8189607984894733,-0.3388381970147672,0.41148442283881875,-0.25096717333803142,0.093983282722693545,nan,nan,nan,nan,nan,nan
6.8798443770474149,-0.34743919305885551,0.41084980764905926,-0.25956816938211974,0.093348667532934068,nan,nan,nan,nan,nan,nan
6.9407279556053574,-0.35602062946739649,0.40999026209723316,-0.26814960579066066,0.092489121981107952,nan,nan,nan,nan,nan,nan
7.001611534163299,-0.36457662495252796,0.40890637527292634,-0.27670560127579219,0.091405235156801143,nan,nan,nan,nan,nan,nan
7.0624951127212405,-0.37310131566232579,0.40759889001802685,-0.28523029198559002,0.090097749901901669,nan,nan,nan,nan,nan,nan
7.1233786912791821,-0.38158885919959568,0.40606870241761805,-0.2937178355228599,0.088567562301492875,nan,nan,nan,nan,nan,nan
7.1842622698371237,-0.39003343862595902,0.40431686118584675,-0.3021624149492233,0.08681572106972156,nan,nan,nan,nan,nan,nan
7.2451458483950653,-0.39842926644849358,0.40234456694718668,-0.31055824277175781,0.084843426831061469,nan,nan,nan,nan,nan,nan
7.3060294269530077,-0.40677058858619042,0.40015317141359075,-0.31889956490945465,0.082652031297465539,0,0,nan,nan,nan,nan
7.3669130055109493,-0.41505168831351485,0.39774417645809507,-0.32718066463677908,0.080243036341969845,-0.0082810997273244109,-0.0024089949554956876,nan,nan,nan,nan
7.4277965840688909,-0.42326689017836372,0.39511923308551006,-0.33539586650162795,0.077618092969384905,-0.016496301592173274,-0.0050339383280806251,nan,nan,nan,nan
7.4886801626268324,-0.4314105638917376,0.39228014030090463,-0.34353954021500183,0.074779000184779426,-0.024639975305547193,-0.0078730311126861147,nan,nan,nan,nan
7.549563741184774,-0.43947712818645879,0.38922884387665729,-0.35160610450972302,0.071727703760532141,-0.0327065396002683,-0.010924327536933389,nan,nan,nan,nan
